21844;167.08
21861;166.816
21878;166.64
21895;166.464
21912;166.201
21929;166.025
21946;165.761
21963;165.498
21980;165.322
21996;165.058
22013;164.794
22030;164.531
22047;164.355
22064;164.003
22081;163.828
22098;163.564
22115;163.3
22132;163.037
22149;162.773
22160;162.597
22171;162.421
22182;162.333
22193;162.158
22204;161.982
22214;161.718
22225;161.542
22236;161.367
22247;161.191
22258;161.015
22266;160.839
22277;160.664
22288;160.488
22299;160.4
22310;160.224
22321;160.048
22331;159.785
22342;159.609
22353;159.345
22364;159.169
22375;158.994
22386;158.818
22397;158.642
22408;158.466
22419;158.291
22430;158.027
22441;157.851
22452;157.675
22462;157.5
22473;157.324
22484;157.06
22495;156.884
22506;156.621
22517;156.445
22528;156.357
22539;156.093
22550;155.917
22561;155.742
22572;155.478
22579;155.302
22590;155.126
22601;154.951
22612;154.687
22623;154.511
22634;154.335
22645;154.072
22656;153.896
22667;153.72
22678;153.544
22689;153.281
22700;153.017
22710;152.929
22721;152.753
22732;152.578
22743;152.314
22754;152.05
22765;151.875
22776;151.699
22787;151.435
22798;151.259
22809;151.083
22820;150.908
22837;150.556
22853;150.292
22870;149.941
22887;149.589
22903;149.326
22920;149.062
22937;148.71
22954;148.447
22971;148.095
22988;147.832
23005;147.48
23022;147.216
23039;146.953
23056;146.689
23072;146.425
23089;146.074
23106;145.898
23117;145.722
23134;145.458
23151;145.195
23168;144.931
23184;144.667
23194;144.492
23212;144.228
23229;144.052
23246;143.789
23263;143.525
23279;143.349
23296;143.085
23313;142.822
23330;142.646
23341;142.47
23358;142.294
23369;142.207
23386;141.943
23403;141.679
23420;141.591
23436;141.416
23453;141.24
23470;141.152
23487;140.976
23504;140.8
23518;140.712
23535;140.625
23551;140.361
23568;140.273
23585;140.097
23602;140.009
23619;139.921
23636;139.833
23653;139.833
23670;139.658
23681;139.658
23698;139.57
23715;139.482
23732;139.482
23748;139.394
23765;139.394
23782;139.394
23799;139.306
23816;139.482
23830;139.306
23847;139.394
23864;139.482
23880;139.482
23897;139.57
23914;139.658
23931;139.658
23948;139.833
23965;139.833
23982;139.833
23999;140.009
24016;140.097
24033;140.273
24049;140.273
24066;140.537
24083;140.625
24100;140.712
24117;140.888
24134;141.064
24150;141.152
24167;141.416
24184;141.591
24201;141.679
24212;141.855
24229;142.031
24245;142.207
24262;142.47
24279;142.646
24296;142.822
24313;143.085
24330;143.349
24347;143.525
24364;143.876
24381;144.14
24392;144.228
24408;144.492
24419;144.667
24436;144.931
24453;145.195
24470;145.458
24487;145.722
24504;145.986
24521;146.337
24538;146.601
